# Analysis title: MHCI_chipseq_diff_peaks_top1k analysis from Cistrome-GO
# Mode: Solo mode
# Specie: hg38
# Peak bed file name: MHCI_chipseq_diff_peaks_top1k.bed
# Top peaks to use: 10000
# Half-decay distance: 1000bp
# FDR cutoff of GO/KEGG terms to return: 0.2
# Minimum and maximum gene number in GO and KEGG gene sets: 10, 2000
# Symbol	Coordinate	PeakNumber	adjRPscore	RPscore	Rank_by_RPscore
GALNS	chr16:88813733-88856970	0	0.0	0.0	235
SNORA74D	chr5:139276179-139276323	0	0.0	0.0	235
SNORA74A	chr5:139278779-139278979	0	0.0	0.0	235
SNORA74B	chr5:173020725-173020929	0	0.0	0.0	235
MIR4525	chr17:82668232-82668307	0	0.0	0.0	235
MIR4526	chr18:13611113-13611200	0	0.0	0.0	235
MIR4527	chr18:47380495-47380565	0	0.0	0.0	235
MIR4521	chr17:8186944-8187004	0	0.0	-0.0	626
MIR4522	chr17:27293909-27293996	0	0.0	0.0	235
MIR4523	chr17:29390661-29390730	0	0.0	-0.281	3025
MIR4528	chr18:53237100-53237190	0	0.0	0.0	235
PRDM4	chr12:107732865-107761137	0	0.0	-0.0	300
LOC105371703	chr17:27072388-27089241	0	0.0	0.0	235
CDRT15L2	chr17:20579723-20580911	0	0.0	0.0	235
DYNLL1	chr12:120469856-120498495	0	0.0	-0.366	4258
KRTAP17-1	chr17:41314916-41315695	0	0.0	0.0	235
DYNLL2	chr17:58083418-58090257	0	0.0	0.0	235
KHDC4	chr1:155913042-155934442	0	0.0	-0.36	4142
MOXD2P	chr7:142240736-142247067	0	0.0	0.0	235
KHDC1	chr6:73241314-73310215	0	0.0	0.0	235
LOC155060	chr7:149285280-149297312	0	0.0	0.0	235
MIR15A	chr13:50049118-50049201	0	0.0	0.0	235
MIR15B	chr3:160404587-160404685	0	0.0	0.0	235
GPS1	chr17:82051864-82058061	0	0.0	-0.0	424
GPS2	chr17:7312658-7315339	0	0.0	-0.0	701
OTUD6B-AS1	chr8:91067910-91070189	0	0.0	-0.041	2517
GLO1	chr6:38675925-38703176	0	0.0	-0.345	3852
AGPAT4-IT1	chr6:161160131-161161982	0	0.0	0.0	235
LOC105373051	chr22:43212673-43213661	0	0.0	0.0	235
CNOT6L	chr4:77713386-77819368	0	0.0	0.0	235
SNORD115-47	chr15:25268516-25268549	0	0.0	0.0	235
CARHSP1	chr16:8852941-8861810	0	0.0	0.0	235
MIR3671	chr1:65057754-65057842	0	0.0	0.0	235
MIR154	chr14:101059754-101059838	0	0.0	0.0	235
MIR155	chr21:25573979-25574044	1	0.0	0.0	216
NPY1R	chr4:163323964-163332795	0	0.0	0.0	235
MIR150	chr19:49500784-49500868	0	0.0	-0.0	685
MIR152	chr17:48037160-48037247	0	0.0	-0.0	847
TTC14	chr3:180602129-180611130	0	0.0	-0.371	4407
TTC17	chr11:43358884-43446542	0	0.0	-0.34	3755
TTC16	chr9:127716063-127731600	0	0.0	0.0	235
TTC13	chr1:230906240-230978872	0	0.0	-0.296	3148
TTC12	chr11:113314528-113366392	0	0.0	0.0	235
TTC19	chr17:15999379-16029409	0	0.0	-0.272	2965
EPGN	chr4:74308469-74316803	0	0.0	0.0	235
LLPH-DT	chr12:66130750-66134449	0	0.0	-0.362	4179
GTSE1-DT	chr22:46295142-46296660	0	0.0	0.0	235
SLC31A1	chr9:113221527-113264492	0	0.0	0.0	235
SLC31A2	chr9:113150957-113164142	0	0.0	0.0	235
ZFP92	chrX:153418322-153421628	0	0.0	0.0	235
ZFP90	chr16:68539212-68567136	0	0.0	0.0	235
ZFP91	chr11:58579113-58621550	0	0.0	0.0	235
RICTOR	chr5:38937920-39074408	0	0.0	0.0	235
PRDM2	chr1:13704854-13788079	0	0.0	0.0	235
EGR2	chr10:62811995-62816380	0	0.0	-0.0	887
EGR3	chr8:22687660-22692580	0	0.0	0.0	235
EGR1	chr5:138465491-138469315	0	0.0	0.0	235
EGR4	chr2:73290928-73293548	0	0.0	0.0	235
DALRD3	chr3:49015488-49018608	0	0.0	-0.002	1811
INF2	chr14:104689605-104719610	0	0.0	0.0	235
PCDHA10	chr5:140855882-141012344	0	0.0	0.0	235
PCDHA11	chr5:140867512-140871600	0	0.0	0.0	235
PCDHA12	chr5:140875301-140877889	0	0.0	0.0	235
PCDHA13	chr5:140882268-140884695	0	0.0	0.0	235
MIR514A1	chrX:147279246-147279344	0	0.0	0.0	235
MIR514A3	chrX:147284640-147284728	0	0.0	0.0	235
DRD5P2	chr1:144274552-144276762	0	0.0	0.0	235
PROK1	chr1:110451165-110457354	0	0.0	0.0	235
PROK2	chr3:71771654-71785206	0	0.0	0.0	235
LOC100310756	chr8:143556818-143558271	0	0.0	0.0	235
FSTL4	chr5:133196459-133612532	0	0.0	0.0	235
EPG5	chr18:45847608-45967329	0	0.0	0.0	235
PTDSS1	chr8:96261885-96334551	0	0.0	-0.002	1920
PTDSS2	chr11:450279-491400	0	0.0	0.0	235
MLIP	chr6:54111417-54266280	0	0.0	0.0	235
SNORD1A	chr17:76561632-76561706	0	0.0	-0.022	2450
SNORD1B	chr17:76561107-76561193	0	0.0	-0.031	2494
SNORD1C	chr17:76558789-76558869	0	0.0	-0.078	2585
CHCHD10	chr22:23765833-23767972	0	0.0	0.0	235
CNTD1	chr17:42798886-42811587	0	0.0	0.0	235
CNTD2	chr19:40222207-40226690	0	0.0	0.0	235
ZEB1	chr10:31321134-31529814	0	0.0	0.0	235
GTF2A1L	chr2:48617779-48679611	0	0.0	0.0	235
OBSL1	chr2:219561715-219571546	0	0.0	0.0	235
LANCL1-AS1	chr2:210324711-210470333	0	0.0	0.0	235
FBXO45	chr3:196568853-196589059	0	0.0	-0.323	3472
KIF16B	chr20:16272103-16573434	2	1.092	0.157	65
FBXO47	chr17:38936431-38967402	0	0.0	0.0	235
FBXO46	chr19:45710628-45730893	0	0.0	-0.285	3052
FBXO41	chr2:73254681-73269630	0	0.0	0.0	235
FBXO40	chr3:121593322-121630292	0	0.0	0.0	235
FBXO43	chr8:100133359-100145871	0	0.0	-0.015	2383
FBXO42	chr1:16246839-16352491	0	0.0	-0.0	365
DCDC2B	chr1:32209093-32216196	0	0.0	-0.0	516
DCDC2C	chr2:3706841-3848004	0	0.0	0.0	235
FBXO48	chr2:68466238-68467317	0	0.0	0.0	235
CATIP	chr2:218356855-218368094	0	0.0	0.0	235
SFRP2	chr4:153780589-153789076	0	0.0	0.0	235
EPHA1	chr7:143391111-143408892	0	0.0	0.0	235
UPK3BL1	chr7:102637024-102642791	0	0.0	0.0	235
SNORD10	chr17:7576810-7576958	0	0.0	-0.023	2455
SNORD11	chr2:202293050-202293134	0	0.0	0.0	235
SNORD12	chr20:49280682-49280772	0	0.0	-0.001	1467
SNORD13	chr8:33513474-33513578	0	0.0	-0.349	3924
LOC102723729	chr8:41534304-41578368	0	0.0	0.0	235
SNORD19	chr3:52689239-52689315	0	0.0	-0.031	2492
ATAD5	chr17:30831969-30895865	0	0.0	-0.004	2043
COL1A2	chr7:94394560-94431232	0	0.0	0.0	235
COL1A1	chr17:50184095-50201639	0	0.0	0.0	235
KIAA1217	chr10:24466504-24545316	0	0.0	0.0	235
LSP1P4	chr2:91636682-91659949	0	0.0	0.0	235
LSP1P5	chr1:143399970-143422592	0	0.0	0.0	235
CEMIP	chr15:80779342-80951662	0	0.0	0.0	235
LOC729681	chr6:166097719-166099637	0	0.0	0.0	235
LOC729683	chr17:63700337-63702685	0	0.0	0.0	235
LACRT	chr12:54630838-54634879	0	0.0	0.0	235
CDC37L1	chr9:4679552-4708398	0	0.0	-0.343	3805
UNCX	chr7:1232381-1237326	0	0.0	0.0	235
MCM8-AS1	chr20:5990794-6005821	0	0.0	-0.293	3121
AADAT	chr4:170060221-170090221	0	0.0	0.0	235
LOC101929998	chr7:154055584-154060570	0	0.0	0.0	235
AADAC	chr3:151814072-151828488	0	0.0	0.0	235
C19orf33	chr19:38304160-38305006	0	0.0	0.0	235
EPCAM	chr2:47369147-47387028	0	0.0	0.0	235
C19orf38	chr19:10848401-10869790	0	0.0	0.0	235
LOC100506606	chr12:29280415-29317848	0	0.0	0.0	235
CYYR1-AS1	chr21:26393634-26518592	0	0.0	0.0	235
LINC02270	chr4:12223450-12251285	0	0.0	0.0	235
LINC02271	chr4:61143655-61153651	0	0.0	0.0	235
LINC02273	chr4:152100752-152104716	0	0.0	0.0	235
LINC02274	chr14:73822558-73830135	0	0.0	0.0	235
LINC02275	chr4:169917760-169975902	0	0.0	0.0	235
LINC02278	chr4:38564002-38573960	0	0.0	0.0	235
WBP2	chr17:75845698-75855812	0	0.0	-0.339	3718
WBP1	chr2:74458399-74460891	0	0.0	-0.004	2030
COL6A2	chr21:46098118-46132849	0	0.0	0.0	235
COL6A5	chr3:130345515-130484846	0	0.0	0.0	235
COL6A6	chr3:130560333-130678137	0	0.0	0.0	235
KLK12	chr19:51029091-51034892	0	0.0	0.0	235
KLK13	chr19:51055625-51065110	0	0.0	0.0	235
KLK10	chr19:51012743-51020026	0	0.0	0.0	235
KLK11	chr19:51022230-51027646	0	0.0	0.0	235
KLK14	chr19:51077493-51084210	0	0.0	0.0	235
KLK15	chr19:50825288-50831523	0	0.0	0.0	235
C12orf40	chr12:39626166-39692187	2	0.016	0.002	157
LOC100133286	chr21:36069641-36126640	0	0.0	0.0	235
LOC101927847	chr9:89969415-89987486	0	0.0	0.0	235
LOC101927844	chr1:87212668-87251331	0	0.0	0.0	235
LOC101927845	chr8:134849934-134881899	0	0.0	0.0	235
MIR330	chr19:45638993-45639087	0	0.0	0.0	235
FXYD6-FXYD2	chr11:117820074-117877031	0	0.0	0.0	235
SPATA31D5P	chr9:81913436-81919927	0	0.0	0.0	235
GCC2-AS1	chr2:108507540-108534219	0	0.0	0.0	235
TMA16	chr4:163494520-163520539	0	0.0	-0.357	4075
LOC101927596	chr2:197197990-197199273	0	0.0	0.0	235
MIR218-2	chr5:168768145-168768255	0	0.0	0.0	235
MIR218-1	chr4:20528274-20528384	0	0.0	0.0	235
PCM1	chr8:17922856-17989584	0	0.0	-0.314	3351
LRRK1	chr15:100919214-101072889	0	0.0	0.0	235
LRRK2	chr12:40225010-40369284	0	0.0	0.0	235
PRELID3B	chr20:59033144-59042846	0	0.0	-0.0	1332
PRELID3A	chr18:12420188-12432237	0	0.0	0.0	235
PEG3-AS1	chr19:56812479-56813793	0	0.0	0.0	235
MRPL10	chr17:47823271-47831541	0	0.0	-0.37	4380
MRPL11	chr11:66435074-66438848	0	0.0	-0.325	3507
MRPL12	chr17:81703369-81707526	0	0.0	0.0	235
MRPL13	chr8:120395843-120445407	0	0.0	-0.333	3623
MRPL14	chr6:44113453-44127307	0	0.0	0.0	235
MRPL15	chr8:54135220-54148514	0	0.0	-0.352	3988
MRPL16	chr11:59806134-59810872	0	0.0	-0.356	4069
MRPL17	chr11:6680384-6683401	0	0.0	-0.364	4217
MRPL18	chr6:159790445-159798429	0	0.0	0.0	235
MRPL19	chr2:75646782-75662208	0	0.0	-0.302	3197
PLA1A	chr3:119600270-119629811	0	0.0	0.0	235
AMPH	chr7:38383695-38631567	0	0.0	0.0	235
ANKRD20A2	chr9:40223284-40266392	0	0.0	0.0	235
ANKRD20A3	chr9:67859348-67902847	0	0.0	0.0	235
ANKRD20A1	chr9:66109846-66152966	0	0.0	0.0	235
LOC100131626	chr11:118381219-118418815	0	0.0	0.0	235
SNCG	chr10:86958530-86963260	0	0.0	0.0	235
SNCB	chr5:176620083-176630561	0	0.0	0.0	235
RNF128	chrX:106693837-106797016	0	0.0	0.0	235
MNX1-AS2	chr7:157006306-157007118	0	0.0	0.0	235
RNF126	chr19:647525-663214	0	0.0	0.0	235
RNF125	chr18:32018481-32073191	0	0.0	0.0	235
RNF123	chr3:49689498-49721529	0	0.0	0.0	235
LRRC10B	chr11:61508799-61511018	0	0.0	0.0	235
RNF121	chr11:71928721-71997597	0	0.0	0.0	235
PATE4	chr11:125833315-125840072	0	0.0	0.0	235
MIR103A1	chr5:168560895-168560973	0	0.0	0.0	235
OR11A1	chr6_GL000255v2_alt:690973-693202	0	0.0	0.0	235
MIR103A2	chr20:3917493-3917571	0	0.0	0.0	235
TMEM110-MUSTN1	chr3:52833114-52897581	0	0.0	0.0	235
SACS	chr13:23328822-23375543	0	0.0	0.0	235
TGFBR3L	chr19:7916146-7919095	0	0.0	-0.0	751
LOC105373553	chr2:110611125-110612695	0	0.0	0.0	235
MIR455	chr9:114209433-114209529	0	0.0	0.0	235
MIR454	chr17:59137757-59137872	0	0.0	0.0	235
GPN3	chr12:110452485-110468284	0	0.0	-0.331	3593
GPN2	chr1:26879381-26890378	0	0.0	-0.001	1512
GPN1	chr2:27628647-27650846	0	0.0	-0.372	4417
MIR452	chrX:151959627-151959712	0	0.0	0.0	235
NFKB1	chr4:102501328-102617302	0	0.0	0.0	235
NFKB2	chr10:102395595-102402529	0	0.0	0.0	235
DNPEP	chr2:219372028-219387940	0	0.0	0.0	235
RAB40AL	chrX:102937271-102938300	0	0.0	0.0	235
SIAH1	chr16:48360535-48365873	0	0.0	0.0	235
SIAH2	chr3:150741122-150763148	0	0.0	0.0	235
SIAH3	chr13:45780280-45851711	0	0.0	0.0	235
NSA2	chr5:74766990-74776912	0	0.0	-0.344	3833
FAM3D-AS1	chr3:58607079-58634440	0	0.0	0.0	235
PDZRN4	chr12:41188447-41574590	0	0.0	0.0	235
ACVR2B-AS1	chr3:38451026-38454820	0	0.0	0.0	235
PHLPP1	chr18:62715438-62980443	0	0.0	0.0	235
PDZRN3	chr3:73382429-73624921	0	0.0	0.0	235
EMILIN3	chr20:41359965-41366858	0	0.0	0.0	235
EMILIN2	chr18:2847029-2914092	0	0.0	0.0	235
EMILIN1	chr2:27078566-27086397	0	0.0	-0.004	2051
MIR924HG	chr18:39206923-39751995	0	0.0	0.0	235
DDX24	chr14:94050921-94081212	0	0.0	0.0	235
DDX12P	chr12:9417690-9448172	0	0.0	0.0	235
TWSG1	chr18:9334766-9402420	0	0.0	0.0	235
P2RX1	chr17:3896590-3916666	0	0.0	0.0	235
P2RX3	chr11:57338351-57372399	0	0.0	0.0	235
P2RX2	chr12:132618779-132622386	0	0.0	0.0	235
P2RX5	chr17:3673227-3696404	0	0.0	0.0	235
P2RX4	chr12:121209860-121234106	0	0.0	0.0	235
HSPBP1	chr19:55262221-55279857	0	0.0	0.0	235
P2RX6	chr22:21015152-21028013	0	0.0	0.0	235
PPFIA2-AS1	chr12:81279188-81312422	0	0.0	0.0	235
FAM27E2	chr9:41647673-41649440	0	0.0	0.0	235
FAM27E5	chr17:22298763-22299893	0	0.0	0.0	235
RMDN2	chr2:37950443-38067142	0	0.0	-0.344	3832
RMDN3	chr15:40735883-40755336	0	0.0	-0.163	2677
RMDN1	chr8:86472348-86508780	0	0.0	-0.344	3820
LYNX1-SLURP2	chr8:142764337-142777848	0	0.0	0.0	235
LOC284191	chr17:16975998-16981353	0	0.0	0.0	235
DENND1C	chr19:6467203-6481808	0	0.0	0.0	235
DENND1B	chr1:197734008-197775493	0	0.0	0.0	235
DENND1A	chr9:123401590-123930138	0	0.0	0.0	235
DIS3	chr13:72755401-72782128	0	0.0	-0.19	2712
PTGES2-AS1	chr9:128128528-128130634	0	0.0	0.0	235
CTD-2297D10.2	chr5:5132084-5140054	0	0.0	0.0	235
BAP1	chr3:52401003-52410105	0	0.0	0.0	235
SHARPIN	chr8:144098636-144104235	0	0.0	0.0	235
ZCCHC13	chrX:74304189-74305034	0	0.0	0.0	235
ZCCHC12	chrX:118823742-118826973	0	0.0	0.0	235
ZCCHC10	chr5:132996985-133026604	0	0.0	0.0	235
ZCCHC17	chr1:31296981-31364953	0	0.0	0.0	235
ZCCHC14	chr16:87406245-87491854	0	0.0	0.0	235
ZCCHC18	chrX:104112525-104115847	0	0.0	0.0	235
CDRT4	chr17:15436014-15467611	0	0.0	0.0	235
CDRT7	chr17:15030974-15031957	0	0.0	0.0	235
CDRT1	chr17:15565481-15619704	0	0.0	0.0	235
ANKS4B	chr16:21233694-21252429	0	0.0	0.0	235
CDRT8	chr17:15104984-15106187	0	0.0	0.0	235
FKBP10	chr17:41812709-41823217	0	0.0	0.0	235
VPS35L	chr16:19555702-19701124	0	0.0	0.0	235
RPS16P5	chr6:53334459-53337617	0	0.0	0.0	235
LOC100288570	chr2:110402918-110423816	0	0.0	0.0	235
PICART1	chr17:50050348-50055739	0	0.0	0.0	235
SLC45A1	chr1:8318084-8344167	0	0.0	0.0	235
PTGR1	chr9:111562966-111599431	0	0.0	0.0	235
SLC45A3	chr1:205657852-205680502	0	0.0	0.0	235
SLC45A2	chr5:33951405-33984675	0	0.0	0.0	235
MTUS1	chr8:17643793-17722575	0	0.0	0.0	235
MTUS2	chr13:28820338-29505947	0	0.0	0.0	235
IFRD1	chr7:112452057-112477203	0	0.0	-0.324	3487
CEP112	chr17:65635539-65826543	0	0.0	0.0	235
ALS2CL	chr3:46668994-46693713	0	0.0	0.0	235
PIK3IP1-AS1	chr22:31335348-31338021	0	0.0	0.0	235
VPS9D1-AS1	chr16:89711855-89718165	0	0.0	-0.0	902
INTS4P1	chr7:65141029-65234222	0	0.0	0.0	235
INTS4P2	chr7:65647853-65718688	0	0.0	0.0	235
CYP4F24P	chr19:15759333-15779988	0	0.0	0.0	235
FGL1	chr8:17864390-17895404	0	0.0	0.0	235
SFTA3	chr14:36473288-36519521	0	0.0	0.0	235
IMPAD1	chr8:56957928-56993871	0	0.0	0.0	235
ACKR2	chr3:42809471-42867283	0	0.0	0.0	235
FZD10	chr12:130162458-130165740	0	0.0	0.0	235
ADARB1	chr21:45074577-45226563	0	0.0	0.0	235
CHKA	chr11:68052858-68121391	0	0.0	0.0	235
CHKB	chr22:50578957-50582999	0	0.0	0.0	235
BMS1	chr10:42782505-42834937	0	0.0	-0.378	4580
MRI1	chr19:13764513-13774282	0	0.0	-0.001	1444
MAPK1IP1L	chr14:55051643-55070194	0	0.0	-0.368	4330
DST	chr6:56457986-56954628	0	0.0	0.0	235
DSP	chr6:7541574-7586717	0	0.0	0.0	235
C17orf112	chr17:52985519-52987652	0	0.0	0.0	235
MIRLET7F2	chrX:53557191-53557274	0	0.0	0.0	235
THBD	chr20:23045632-23049664	0	0.0	0.0	235
DSE	chr6:116280062-116438291	0	0.0	-0.319	3414
PDAP1	chr7:99394675-99408682	0	0.0	-0.104	2613
CENPBD1	chr16:89969774-89972832	0	0.0	0.0	235
CNGB1	chr16:57954675-57971116	0	0.0	0.0	235
LOC728485	chr19:36773117-36777078	0	0.0	0.0	235
SNORD41	chr19:12706448-12706518	0	0.0	0.0	235
BCLAF1	chr6:136256862-136289851	0	0.0	0.0	235
BCLAF3	chrX:19912861-19970264	0	0.0	0.0	235
PLA2G6	chr22:38111494-38181830	0	0.0	0.0	235
PARGP1	chr10:45854834-45972428	0	0.0	0.0	235
SLC22A23	chr6:3268973-3445013	0	0.0	0.0	235
SLC22A25	chr11:63163169-63229652	0	0.0	0.0	235
SLC22A24	chr11:63118520-63144221	0	0.0	0.0	235
CTXND2	chr1:150887252-150912512	0	0.0	0.0	235
TBX2-AS1	chr17:61393455-61399606	0	0.0	0.0	235
LOC100130238	chr12:132275390-132280900	0	0.0	0.0	235
TRIM51EP	chr11:89981444-89991670	0	0.0	0.0	235
PRSS46P	chr3:46719582-46736427	0	0.0	0.0	235
ZNF83	chr19:52612364-52638391	0	0.0	0.0	235
AUH	chr9:91213814-91361969	0	0.0	0.0	235
ZNF81	chrX:47836901-47922256	0	0.0	0.0	235
ZNF80	chr3:114234630-114237578	0	0.0	0.0	235
LOC105377621	chr4:102418601-102502486	0	0.0	0.0	235
LOC105377623	chr4:143177659-143184861	0	0.0	0.0	235
ZNF84	chr12:133037581-133063304	0	0.0	-0.358	4107
FAM57A	chr17:732545-742968	0	0.0	0.0	235
PFN1	chr17:4945649-4949086	0	0.0	0.0	235
HIST1H2BM	chr6:27815043-27815489	1	0.798	0.115	87
CAPZA3	chr12:18738110-18739188	0	0.0	0.0	235
CAPZA2	chr7:116862508-116919259	0	0.0	-0.0	385
CAPZA1	chr1:112619452-112671619	0	0.0	0.0	235
SCARF2	chr22:20424583-20437859	0	0.0	0.0	235
SCARF1	chr17:1633857-1645789	0	0.0	0.0	235
PHGDH	chr1:119711795-119744226	0	0.0	0.0	235
TRPC4AP	chr20:35002403-35092815	0	0.0	-0.363	4200
SNORD42B	chr17:28720549-28720616	0	0.0	-0.001	1701
KRTAP1-1	chr17:41040558-41041461	0	0.0	0.0	235
C10orf88	chr10:122930902-122954403	0	0.0	-0.365	4247
CER1	chr9:14719733-14722717	0	0.0	0.0	235
C10orf82	chr10:116663695-116669997	0	0.0	0.0	235
MIR6859-4	chr1:17368-17436	0	0.0	0.0	235
MIR6859-2	chr15:101973523-101973591	0	0.0	0.0	235
MIR6859-3	chr16:17051-17119	0	0.0	0.0	235
MIR6859-1	chr1:187890-187958	0	0.0	0.0	235
GRPEL2-AS1	chr5:149348115-149357642	0	0.0	-0.0	930
MIR4746	chr19:4445977-4446048	0	0.0	0.0	235
HLA-A	chr6_GL000252v2_alt:1198022-1201452	0	0.0	0.0	235
ZNF793-AS1	chr19:37497160-37507087	0	0.0	0.0	235
GRIN3A	chr9:101569351-101738580	0	0.0	0.0	235
OR2G3	chr1:247605585-247606515	0	0.0	0.0	235
GRIN3B	chr19:1000418-1009732	0	0.0	0.0	235
MIR4749	chr19:49854590-49854651	0	0.0	0.0	235
DOCK3	chr3:50675240-51384198	0	0.0	0.0	235
NCF4-AS1	chr22:36847371-36870443	0	0.0	0.0	235
CPVL	chr7:28995230-29146537	0	0.0	0.0	235
MIR6829	chr3:195882328-195882395	0	0.0	0.0	235
MIR6828	chr3:170423102-170423162	0	0.0	0.0	235
MIR6823	chr3:48549960-48550021	0	0.0	0.0	235
MIR6822	chr3:39138205-39138266	0	0.0	0.0	235
MIR6821	chr22:49962865-49962939	0	0.0	0.0	235
MIR6820	chr22:37967562-37967624	0	0.0	0.0	235
MIR6827	chr3:134367803-134367862	0	0.0	0.0	235
MIR6826	chr3:129272145-129272243	0	0.0	0.0	235
MIR6825	chr3:127575265-127575331	0	0.0	0.0	235
MIR6824	chr3:48633635-48633698	0	0.0	0.0	235
HIST3H2A	chr1:228457363-228457859	0	0.0	0.0	235
RGCC	chr13:41457405-41470877	0	0.0	0.0	235
LIN7A	chr12:80792520-80937915	0	0.0	0.0	235
FLJ37201	chr10:89691299-89697928	0	0.0	-0.031	2493
LIN7C	chr11:27494417-27506779	0	0.0	-0.346	3869
LIN7B	chr19:49114360-49118460	0	0.0	0.0	235
IMMP2L	chr7:110663049-111562291	0	0.0	0.0	235
MIR6752	chr11:67490244-67490315	0	0.0	0.0	235
SEMA6A-AS1	chr5:116447497-116471673	0	0.0	0.0	235
SEMA6A-AS2	chr5:116574417-116611200	0	0.0	0.0	235
MOSMO	chr16:22008134-22084651	0	0.0	0.0	235
LINC02472	chr4:29214291-29221161	0	0.0	0.0	235
LINC02470	chr12:9936578-9943495	0	0.0	0.0	235
LINC02471	chr12:40156238-40167847	0	0.0	0.0	235
LINC02476	chr7:119704555-119907375	0	0.0	0.0	235
FAM197Y3	chrY:9499340-9504941	0	0.0	0.0	235
LINC02474	chr1:221966409-221984964	0	0.0	0.0	235
FADD	chr11:70203162-70207402	0	0.0	0.0	235
LINC02478	chr2:160257718-160271895	0	0.0	0.0	235
LINC02479	chr4:130376360-130388071	0	0.0	0.0	235
NFATC1	chr18:79395771-79529323	0	0.0	0.0	235
NFATC2	chr20:51386956-51562831	0	0.0	0.0	235
RPL37A	chr2:216498796-216501465	0	0.0	-0.339	3737
TNFAIP8L3	chr15:51056600-51105276	0	0.0	0.0	235
TNFAIP8L2	chr1:151156628-151159749	0	0.0	-0.001	1529
TNFAIP8L1	chr19:4640016-4655568	0	0.0	0.0	235
TAS2R20	chr12_KI270904v1_alt:194656-196999	0	0.0	0.0	235
AP2B1	chr17:35587262-35726417	0	0.0	-0.362	4178
GFER	chr16:1984148-1987749	0	0.0	-0.0	952
NANOGP8	chr15:35083409-35085408	0	0.0	0.0	235
CYP26B1	chr2:72129237-72147862	0	0.0	0.0	235
PPP1R14D	chr15:40815444-40828709	0	0.0	0.0	235
PPP1R14B	chr11:64244478-64246941	0	0.0	0.0	235
PPP1R14C	chr6:150143051-150250392	0	0.0	0.0	235
PPP1R14A	chr19:38251236-38256591	0	0.0	0.0	235
GXYLT1P3	chr9:66022660-66027819	0	0.0	0.0	235
SSC5D	chr19:55488502-55504324	0	0.0	0.0	235
LOC105374620	chr5:2917853-2920528	0	0.0	0.0	235
LINC02192	chr16:47849313-47887130	0	0.0	0.0	235
SRRT	chr7:100875078-100888664	0	0.0	-0.373	4459
PCDH12	chr5:141943584-141959062	0	0.0	-0.0	1330
PCDH10	chr4:133149289-133194610	0	0.0	0.0	235
FXN	chr9:69035562-69079077	0	0.0	0.0	235
PCDH17	chr13:57631654-57728931	0	0.0	0.0	235
ALKBH8	chr11:107502726-107565735	0	0.0	0.0	235
PCDH15	chr10:53821099-54801291	0	0.0	0.0	235
ALKBH6	chr19:36009115-36014243	0	0.0	0.0	235
VPS52	chr6_GL000253v2_alt:4669732-4671435	0	0.0	-0.272	2963
PCDH18	chr4:137518919-137532498	0	0.0	0.0	235
PCDH19	chrX:100291643-100410273	0	0.0	0.0	235
ALKBH2	chr12:109088187-109093488	0	0.0	-0.023	2459
ALKBH3	chr11:43880806-43920275	0	0.0	-0.376	4518
VPS54	chr2:63892532-64019080	0	0.0	0.0	235
MIR29C	chr1:207801851-207801939	0	0.0	0.0	235
MIR29A	chr7:130876746-130876810	0	0.0	0.0	235
PLBD1-AS1	chr12:14567731-14619755	0	0.0	0.0	235
PVR	chr19:44643797-44659094	0	0.0	0.0	235
MIR381HG	chr14:101045156-101051795	0	0.0	0.0	235
KISS1	chr1:204190340-204196491	0	0.0	0.0	235
THAP1	chr8:42836673-42843331	0	0.0	-0.366	4267
LOC102724659	chr1:11777076-11779619	0	0.0	0.0	235
THAP3	chr1:6625149-6635586	0	0.0	0.0	235
LOC105373394	chr2:3974160-3975280	0	0.0	0.0	235
COL17A1	chr10:104031285-104085880	0	0.0	0.0	235
LIME1	chr20:63736459-63739107	0	0.0	0.0	235
BISPR	chr19:17405685-17415736	0	0.0	-0.0	369
MIR2113	chr6:98024530-98024619	0	0.0	0.0	235
MIR2110	chr10:114174104-114174179	0	0.0	0.0	235
MIR297	chr4:110860581-110860647	0	0.0	0.0	235
MIR296	chr20:58817614-58817694	0	0.0	0.0	235
MIR2115	chr3:48316359-48316459	0	0.0	0.0	235
MIR2114	chrX:150228003-150228083	0	0.0	0.0	235
MIR299	chr14:101023793-101023856	0	0.0	0.0	235
MIR298	chr20:58818225-58818313	0	0.0	0.0	235
FAM219B	chr15:74899986-74906894	0	0.0	0.0	235
FAM219A	chr9:34398183-34458570	0	0.0	0.0	235
PMCHL2	chr5_KI270897v1_alt:905762-915972	0	0.0	0.0	235
PMCHL1	chr5:22142351-22152270	0	0.0	0.0	235
MIR6128	chr11:56743872-56743981	0	0.0	0.0	235
DHH	chr12:49086655-49094801	0	0.0	0.0	235
MIR6126	chr16:3485380-3485469	0	0.0	0.0	235
MIR6127	chr1:22633257-22633366	0	0.0	0.0	235
MIR5681B	chr8:74548549-74548609	0	0.0	0.0	235
MIR6125	chr12:62260358-62260454	0	0.0	-0.36	4141
CDK20	chr9:87966443-87974780	0	0.0	0.0	235
MIR181A2HG	chr9:124658435-124698628	0	0.0	0.0	235
NRIP1	chr21:14961234-15064805	0	0.0	0.0	235
LOC642131	chr15:22177854-22178596	0	0.0	0.0	235
NRIP3	chr11:8980575-9004049	0	0.0	0.0	235
VTI1A	chr10:112446987-112818744	0	0.0	0.0	235
