# Analysis title: koTRAF3_IFNG_diff_peaks_top1k analysis from Cistrome-GO
# Mode: Solo mode
# Specie: mm10
# Peak bed file name: koTRAF3_IFNG_diff_peaks_top1k.bed
# Top peaks to use: 10000
# Half-decay distance: 10000bp
# FDR cutoff of GO/KEGG terms to return: 0.2
# Minimum and maximum gene number in GO and KEGG gene sets: 10, 2000
# Symbol	Coordinate	PeakNumber	adjRPscore	RPscore	Rank_by_RPscore
Kcnn2	chr18:45268859-45685883	0	0.0	0.0	503
Kcnn1	chr8:70843163-70857008	0	0.0	-0.013	14860
Olfr895	chr9:38268514-38269465	0	0.0	0.0	503
4930503O07Rik	chr1:194212186-194222759	0	0.0	0.0	503
Cfap97	chr8:46164003-46195590	0	0.0	-0.001	5718
Grid1	chr14:34820135-35581115	0	0.0	0.0	503
9630013K17Rik	chr11:63964225-63968040	0	0.0	-0.001	6314
Grid2	chr6:63256005-64668284	0	0.0	0.0	503
Gm9828	chr13:98317115-98324415	0	0.0	-0.0	3742
Kidins220	chr12:24974931-25059697	0	0.0	-0.0	2598
Ero1lb	chr13:12565882-12609528	0	0.0	-0.0	4100
Atad5	chr11:80089399-80135791	0	0.0	-0.008	12977
Atad1	chr19:32672562-32712298	0	0.0	-0.003	9242
Hoxd13	chr2:74668309-74671599	0	0.0	0.0	503
Hoxd10	chr2:74691890-74695106	0	0.0	0.0	503
Hoxd11	chr2:74682322-74687016	0	0.0	0.0	503
Mapk3	chr7:126759625-126765816	0	0.0	-0.008	13160
Mapk1	chr16:16983381-17039040	0	0.0	-0.002	7445
Mapk6	chr9:75386781-75409359	0	0.0	-0.015	15560
Mapk7	chr11:61488811-61494261	0	0.0	-0.004	10532
Mapk4	chr18:73928485-73941029	0	0.0	-0.002	7440
Mapk8	chr14:33377898-33411024	0	0.0	-0.0	4190
Mapk9	chr11:49846750-49886421	0	0.0	-0.002	8747
Hoxc9	chr15:102977031-102984444	0	0.0	-0.0	1640
Hoxc8	chr15:102990538-102994254	0	0.0	-0.0	2130
Ptges3	chr10:128058981-128077254	0	0.0	-0.002	7569
Ptges2	chr2:32395889-32402740	0	0.0	-0.037	17607
Hoxc5	chr15:103014007-103017429	0	0.0	-0.0	3091
Kat2b	chr17:53584125-53672721	0	0.0	-0.032	17393
Kat2a	chr11:100704745-100712467	0	0.0	-0.027	17097
Hoxc6	chr15:103009561-103011881	0	0.0	-0.0	2847
Pcdhgb2	chr18:37689858-37841872	0	0.0	0.0	503
Pcdhgb1	chr18:37680457-37841870	0	0.0	0.0	503
Pcdhgb7	chr18:37751778-37841870	0	0.0	-0.0	4407
Pcdhgb6	chr18:37742093-37841872	0	0.0	-0.0	3483
Pcdhgb5	chr18:37731153-37841870	0	0.0	-0.0	2513
Pcdhgb4	chr18:37720553-37841870	0	0.0	-0.0	1766
BC049730	chr7:24709258-24714535	0	0.0	-0.0	3300
Fbln2	chr6:91212763-91272540	0	0.0	-0.002	8050
Fbln1	chr15:85206007-85286294	0	0.0	-0.001	4974
Pcdhgb8	chr18:37761800-37841872	0	0.0	-0.001	5725
Fbln7	chr2:128863931-128897034	0	0.0	-0.001	6091
Sqle	chr15:59315091-59331193	7	0.034	0.0	441
Fbln5	chr12:101746564-101819119	0	0.0	-0.0	1432
Eif2d	chr1:131153206-131172234	0	0.0	-0.04	17696
A330040F15Rik	chr19:12585867-12596566	0	0.0	-0.001	6666
Hymai	chr10:13090844-13095900	0	0.0	-0.001	6588
Eif2a	chr3:58525820-58557501	0	0.0	-0.001	7257
Hey2	chr10:30832358-30842783	0	0.0	-0.001	6493
Pdzph1	chr17:58878807-58991375	0	0.0	0.0	503
Hey1	chr3:8663358-8667038	0	0.0	0.0	503
Sfta2	chr17:35649707-35650569	0	0.0	-0.005	11284
Cysltr2	chr14:73029127-73049114	0	0.0	-0.003	9850
Cysltr1	chrX:106576508-106603679	0	0.0	0.0	503
Heyl	chr4:123233555-123249870	0	0.0	-0.003	9411
Cdkn1c	chr7:143458338-143461050	0	0.0	-0.0	4022
Cdkn1b	chr6:134920400-134925525	0	0.0	-0.008	12956
Cdkn1a	chr17:29093768-29100722	0	0.0	-0.109	18184
Tsen54	chr11:115814738-115823102	0	0.0	-0.006	12048
Ptgis	chr2:167203193-167240605	0	0.0	-0.005	11039
Txnip	chr3:96557956-96561857	0	0.0	-0.081	18140
Gm4566	chr17:71333200-71341804	0	0.0	-0.0	2052
Oxld1	chr11:120456600-120458070	0	0.0	-0.009	13475
Sv2a	chr3:96181226-96195180	0	0.0	-0.003	9513
Klc1	chr12:111758867-111794899	0	0.0	-0.008	13241
Sv2c	chr13:95959442-96132577	0	0.0	0.0	503
Klc3	chr7:19394439-19399921	0	0.0	-0.006	12184
Klc4	chr17:46630628-46646080	0	0.0	-0.001	5906
Mkrn3	chr7:62417592-62420153	0	0.0	0.0	503
4930578E11Rik	chr18:29396715-29496416	0	0.0	0.0	503
Krtap1-3	chr11:99590460-99591377	0	0.0	0.0	503
Fpr-rs6	chr17:20182077-20183097	0	0.0	0.0	503
Fpr-rs4	chr17:18021732-18022704	0	0.0	0.0	503
Gm30505	chr16:22874982-22894386	0	0.0	-0.001	4943
Ms4a6c	chr19:11469367-11482196	0	0.0	0.0	503
Ms4a6b	chr19:11518558-11530403	0	0.0	0.0	503
Ms4a6d	chr19:11586605-11604804	0	0.0	0.0	503
A830019P07Rik	chr19:35835220-35924578	0	0.0	0.0	503
Ebpl	chr14:61339762-61360445	0	0.0	-0.001	6851
Mgme1	chr2:144270903-144281227	0	0.0	-0.01	13929
Cd163l1	chr7:140218266-140231145	0	0.0	-0.0	3582
Gm32865	chr16:87125035-87128439	0	0.0	0.0	503
Cnp	chr11:100574938-100581739	0	0.0	-0.023	16727
Avil	chr10:127000708-127020994	0	0.0	-0.009	13431
9930111H07Rik	chr1:85775270-85784694	0	0.0	-0.011	14217
4930547E14Rik	chr16:59636944-59672993	3	0.019	-0.001	6904
Nxph3	chr11:95509845-95514565	0	0.0	-0.001	6198
Th	chr7:142892778-142899995	0	0.0	-0.0	2203
Ctnnbl1	chr2:157737400-157891903	0	0.0	-0.0	4249
Tg	chr15:66670769-66850720	0	0.0	-0.0	2193
Mavs	chr2:131234062-131248024	0	0.0	-0.045	17818
Map4k1	chr7:28982853-29003278	0	0.0	-0.023	16707
Map4k3	chr17:80580512-80728025	0	0.0	-0.006	12325
Map4k2	chr19:6341159-6355619	0	0.0	-0.013	14945
Map4k5	chr12:69803756-69893163	0	0.0	-0.004	10420
Map4k4	chr1:39900912-40026310	0	0.0	-0.028	17165
Bcl10	chr3:145924261-145934364	0	0.0	-0.024	16799
Mir3969	chr5:87595901-87595993	0	0.0	0.0	503
Mir3968	chr11:115447960-115448060	0	0.0	-0.022	16606
Fam217b	chr2:178414533-178422161	0	0.0	-0.0	861
Mir3965	chr5:134326453-134326522	0	0.0	-0.006	11914
Mir3964	chr15:29713330-29713404	0	0.0	0.0	503
Mir3967	chr2:22654282-22654350	0	0.0	-0.001	6222
Mir3966	chr10:97423477-97423562	0	0.0	0.0	503
Mir3961	chr13:82698274-82698333	0	0.0	0.0	503
Mir3960	chr2:32712899-32712972	0	0.0	-0.037	17600
Mir3963	chr3:151023791-151023862	0	0.0	0.0	503
Mir3962	chr1:194822000-194822064	0	0.0	-0.001	5389
Tgfa	chr6:86195226-86275743	0	0.0	-0.0	2504
Dtx1	chr5:120680263-120711669	0	0.0	-0.002	8499
Dtx2	chr5:135994799-136032881	0	0.0	-0.013	14877
Dtx3	chr10:127190377-127195709	0	0.0	-0.012	14764
Ccdc71l	chr12:32378788-32382943	0	0.0	-0.001	4770
T2	chr17:8372395-8422726	0	0.0	-0.003	9961
Smchd1	chr17:71344490-71475343	0	0.0	-0.0	1133
Rapgef4	chr2:72054616-72257474	0	0.0	-0.021	16515
Rapgef5	chr12:117516478-117756978	0	0.0	-0.001	6215
Rapgef6	chr11:54596145-54638864	7	0.001	-0.006	11980
Dmc1	chr15:79561497-79605109	0	0.0	-0.0	2036
Rapgef2	chr3:79062510-79145875	0	0.0	-0.009	13679
Rapgef3	chr15:97744769-97767666	0	0.0	-0.01	13934
Hcrtr1	chr4:130130216-130139162	0	0.0	-0.018	16003
Hcrtr2	chr9:76230338-76323623	0	0.0	0.0	503
Gm26684	chr15:54952947-54970703	0	0.0	-0.0	873
Fbl	chr7:28169747-28179269	11	0.051	0.005	343
Cnih1	chr14:46775567-46788357	0	0.0	-0.001	6101
Cnih3	chr1:181352627-181460641	0	0.0	-0.002	7379
Cnih2	chr19:5092867-5098521	0	0.0	-0.003	9805
Cnih4	chr1:181150930-181168994	0	0.0	-0.0	4202
Serpinf1	chr11:75410028-75422623	0	0.0	-0.008	13240
Serpinf2	chr11:75431735-75439501	0	0.0	-0.01	14097
Nde1	chr16:14163274-14192923	0	0.0	-0.002	7521
Cyren	chr6:34871770-34878065	0	0.0	-0.011	14269
Nog	chr11:89300637-89302559	0	0.0	0.0	503
Izumo1r	chr9:14885813-14903951	0	0.0	-0.0	3512
Rnf219	chr14:104477533-104522666	0	0.0	0.0	503
Slamf9	chr1:172475359-172478409	0	0.0	-0.015	15367
Slamf8	chr1:172581376-172590568	0	0.0	-0.006	12197
Rnf215	chr11:4135159-4141192	0	0.0	-0.003	9663
Slamf6	chr1:171917461-171948958	0	0.0	-0.0	2726
Rnf217	chr10:31501886-31609725	0	0.0	-0.0	1045
Rnf216	chr5:142990892-143113020	0	0.0	-0.006	12042
Rnf213	chr11:119390098-119487418	0	0.0	-0.008	13168
Rnf212	chr5:108729301-108775027	0	0.0	-0.0	859
Morf4l1b	chr19:41525251-41526961	0	0.0	-0.002	7774
Gm10575	chr7:141461480-141463904	0	0.0	-0.013	14822
Gm10578	chr7:137234682-137242609	0	0.0	0.0	503
Olfr1305	chr2:111872914-111873853	0	0.0	0.0	503
4930502E09Rik	chr11:84829177-84830868	0	0.0	-0.003	9687
Gse1	chr8:120535856-120581383	0	0.0	-0.112	18191
D430042O09Rik	chr7:125707869-125874795	0	0.0	-0.001	6332
4930522H14Rik	chr4:109505331-109531204	0	0.0	-0.001	5311
Gprc5d	chr6:135105990-135118283	0	0.0	-0.005	11367
Gprc5a	chr6:135065661-135084708	0	0.0	-0.006	12297
Gprc5c	chr11:114851531-114872617	0	0.0	-0.016	15644
Gprc5b	chr7:118972039-118995211	0	0.0	-0.005	11700
Pmm2	chr16:8637706-8657608	0	0.0	-0.004	10346
Pmm1	chr15:81951105-81960930	0	0.0	-0.009	13599
Mettl11b	chr1:163702992-163725232	0	0.0	0.0	503
AI854703	chr6:48628166-48633688	0	0.0	-0.002	8776
Prl2b1	chr13:27383344-27390846	0	0.0	0.0	503
E130215H24Rik	chr2:150667493-150668932	0	0.0	-0.002	7980
Rbms1	chr2:60751952-60881438	0	0.0	-0.015	15460
Rbms3	chr9:116572746-117252483	0	0.0	0.0	503
Rbms2	chr10:128129469-128180297	0	0.0	-0.018	16054
Chst11	chr10:82985496-83195891	0	0.0	-0.002	8155
Chst10	chr1:38863872-38898160	0	0.0	-0.0	3919
Chst13	chr6:90308350-90325185	0	0.0	-0.0	1225
Chst12	chr5:140505608-140525238	0	0.0	-0.005	11010
Chst15	chr7:132235779-132317228	0	0.0	-0.001	6361
Chst14	chr2:118926496-118928583	0	0.0	-0.008	12935
Mir1231	chr1:135454602-135454683	0	0.0	-0.002	7846
Rfxank	chr8:70130805-70139197	0	0.0	-0.002	8631
Bnc1	chr7:81966661-81992299	0	0.0	-0.0	1800
Bnc2	chr4:84272541-84675086	0	0.0	0.0	503
Pnp	chr14:50944302-50953412	0	0.0	-0.004	10367
Pnn	chr12:59066918-59074017	0	0.0	-0.0	4644
Gm28856	chr1:130766383-130784433	0	0.0	-0.0	3443
Klk1b1	chr7:43966750-43971318	0	0.0	0.0	503
H2-Aa	chr17:34282743-34287823	0	0.0	-0.003	9290
Plekhd1	chr12:80692600-80724216	0	0.0	-0.003	9040
Fbxo2	chr4:148160667-148166417	0	0.0	-0.002	7647
Fbxo3	chr2:104027798-104063237	0	0.0	-0.003	9249
Fbxo4	chr15:3963563-3979573	0	0.0	-0.025	16864
Fbxo5	chr10:5799157-5805465	0	0.0	0.0	503
Fbxo6	chr4:148145715-148151925	0	0.0	-0.002	8309
Fbxo7	chr10:86021928-86048328	0	0.0	-0.003	9460
Fbxo8	chr8:56551133-56593939	0	0.0	-0.0	1819
Fbxo9	chr9:78081499-78108656	0	0.0	-0.009	13752
Swap70	chr7:110221702-110283506	0	0.0	-0.015	15414
Vrtn	chr12:84641018-84651455	0	0.0	-0.001	6175
Mr1	chr1:155127873-155146814	0	0.0	-0.007	12731
4930542D17Rik	chr16:50590502-50654166	0	0.0	-0.0	1440
B4gat1	chr19:5038825-5041134	0	0.0	-0.016	15612
Nfam1	chr15:82996735-83033397	3	0.001	-0.023	16664
Pla2g5	chr4:138799246-138863469	0	0.0	-0.014	15157
Pla2g3	chr11:3488226-3494166	0	0.0	-0.021	16527
Slc6a9	chr4:117849278-117869305	0	0.0	-0.001	6312
Rbpms	chr8:33782643-33929863	0	0.0	-0.016	15589
Gm15056	chr8:20900605-20901973	0	0.0	0.0	503
Gm15050	chr6:52172880-52174055	0	0.0	-0.002	7730
Gm6093	chr13:33562485-33568869	0	0.0	0.0	503
B230311B06Rik	chr7:118592327-118596830	0	0.0	-0.002	8534
Mro	chr18:73859384-73879134	0	0.0	-0.001	4861
Zfp748	chr13:67538640-67553152	0	0.0	0.0	503
Slc47a2	chr11:61301630-61342860	0	0.0	-0.002	8491
Slc47a1	chr11:61343399-61378075	0	0.0	-0.001	6582
Zfp746	chr6:48062394-48086593	0	0.0	-0.0	2968
Zfp740	chr15:102203999-102215610	0	0.0	-0.045	17827
Mir7676-2	chr15:78348598-78348660	0	0.0	-0.019	16220
Mir7676-1	chr15:78284787-78284849	0	0.0	-0.006	11906
Ntan1	chr16:13819250-13835451	0	0.0	-0.001	6184
Hapln4	chr8:70083528-70090862	0	0.0	-0.001	6124
Hapln1	chr13:89540635-89611832	0	0.0	0.0	503
Hapln3	chr7:79117026-79131018	0	0.0	-0.0	3012
Hapln2	chr3:88021749-88027511	0	0.0	-0.007	12841
Dbpht2	chr12:74297473-74300468	0	0.0	0.0	503
Slc22a19	chr19:7673075-7711310	0	0.0	0.0	503
Slc22a16	chr10:40570361-40604132	0	0.0	-0.003	9916
Slc22a17	chr14:54906726-54913132	0	0.0	-0.0	4359
Slc22a14	chr9:119169455-119190395	0	0.0	-0.0	4218
Slc22a15	chr3:101855770-101924453	0	0.0	-0.013	14845
Slc22a12	chr19:6535855-6543070	0	0.0	-0.001	5943
Slc22a13	chr9:119192977-119209105	0	0.0	-0.0	3637
Mfhas1	chr8:35587788-35679449	0	0.0	-0.001	7097
Mtrf1l	chr10:5811886-5823943	0	0.0	0.0	503
Tspan2os	chr3:102720230-102735417	0	0.0	-0.005	11469
Hrnr	chr3:93319748-93333572	0	0.0	0.0	503
Dot1l	chr10:80755202-80795461	0	0.0	-0.028	17155
Fam98c	chr7:29152509-29156210	0	0.0	-0.001	5623
Arhgef11	chr3:87617558-87738039	0	0.0	-0.001	5018
Fam98a	chr17:75537084-75551946	0	0.0	-0.001	5351
Arhgef15	chr11:68943153-68956887	0	0.0	-0.002	7865
Arhgef16	chr4:154278469-154299895	0	0.0	0.0	503
Arhgef17	chr7:100869745-100932161	0	0.0	-0.008	12990
Arhgef18	chr8:3393007-3456600	0	0.0	-0.019	16216
Arhgef19	chr4:141242883-141257562	1	0.001	-0.015	15566
Psapl1	chr5:36204020-36206567	0	0.0	-0.0	1209
6720468P15Rik	chr19:57509065-57512788	0	0.0	-0.0	4018
Atp6v1d	chr12:78842981-78861638	0	0.0	-0.001	5732
Atp6v1f	chr6:29467782-29470509	0	0.0	-0.001	7064
Atp6v1a	chr16:44085403-44139259	0	0.0	-0.001	6395
Atp6v1h	chr1:5083085-5162549	0	0.0	0.0	503
D5Ertd579e	chr5:36600485-36696021	0	0.0	-0.026	17016
1700126H18Rik	chr5:66166606-66191335	0	0.0	-0.01	13871
Pdpk1	chr17:24073679-24150922	1	0.23	-0.001	6906
BC048562	chr9:108436481-108446083	0	0.0	-0.001	6390
1700010J16Rik	chr10:112726925-112785599	0	0.0	0.0	503
1700025F24Rik	chr10:119413443-119426864	0	0.0	0.0	503
Rfng	chr11:120780744-120784204	0	0.0	-0.021	16465
Ift122	chr6:115853527-115926699	0	0.0	-0.007	12646
Olfr574	chr7:102948466-102949507	0	0.0	0.0	503
Olfr575	chr7:102954663-102955620	0	0.0	0.0	503
Olfr576	chr7:102965101-102966040	0	0.0	0.0	503
Olfr577	chr7:102973051-102973990	0	0.0	0.0	503
Olfr570	chr7:102900368-102901307	0	0.0	0.0	503
Olfr571	chr7:102908868-102909837	0	0.0	0.0	503
Olfr572	chr7:102927629-102928586	0	0.0	0.0	503
Olfr578	chr7:102984220-102985162	0	0.0	0.0	503
Olfr204	chr16:59314487-59315405	0	0.0	0.0	503
C130080G10Rik	chr2:114054395-114061502	0	0.0	-0.0	713
Gm36595	chr10:56431980-56475967	0	0.0	-0.001	5225
Npc1l1	chr11:6211010-6230245	0	0.0	-0.009	13684
Ltb4r2	chr14:55761427-55763229	0	0.0	-0.027	17058
Ltb4r1	chr14:55765961-55768492	0	0.0	-0.022	16543
Tmem254c	chr14:26063750-26066992	0	0.0	0.0	503
Kremen2	chr17:23741198-23745829	0	0.0	-0.016	15712
Kremen1	chr11:5191552-5261610	0	0.0	-0.012	14744
Cuedc1	chr11:88099145-88194140	0	0.0	-0.135	18205
Ccl27b	chr4:42650603-42656005	0	0.0	0.0	503
Ccl27a	chr4:41773185-41774101	0	0.0	-0.0	633
Tbl1xr1	chr3:22076651-22216594	0	0.0	-0.002	8357
Slc5a1	chr5:33104218-33162699	6	1.736	0.192	83
Htatip2	chr7:49759105-49773999	0	0.0	-0.0	4335
Astl	chr2:127338638-127357656	0	0.0	-0.004	10457
Mab21l1	chr3:55782509-55785287	0	0.0	0.0	503
Mab21l2	chr3:86546049-86548283	0	0.0	0.0	503
Mab21l3	chr3:101813075-101836223	0	0.0	-0.004	10809
Dusp9	chrX:73639440-73643514	0	0.0	-0.0	2103
Dusp8	chr7:142079486-142095284	0	0.0	-0.0	4639
Dusp5	chr19:53529317-53541322	0	0.0	-0.014	15257
Dusp4	chr8:34807609-34819894	0	0.0	-0.006	11828
Dusp7	chr9:106368631-106375723	0	0.0	-0.012	14585
Dusp6	chr10:99263230-99267489	0	0.0	-0.012	14648
Dusp1	chr17:26505590-26508472	0	0.0	-0.022	16570
Dusp3	chr11:101971143-101984791	0	0.0	-0.016	15727
Dusp2	chr2:127336158-127338377	0	0.0	-0.004	10468
Mfge8	chr7:79133767-79149060	0	0.0	-0.0	4422
Stamos	chr2:14070332-14073934	0	0.0	-0.0	4513
Fam8a1	chr13:46669521-46675773	0	0.0	-0.004	10875
Gm6300	chr3:14363116-14374239	0	0.0	0.0	503
Gm38438	chrX:60893652-60898067	0	0.0	0.0	503
Snord73a	chr3:86138790-86138858	0	0.0	-0.001	6809
Gm38437	chr19:24942235-24942303	0	0.0	-0.008	13134
Gm38436	chr15:102746440-102746909	0	0.0	-0.002	7906
Gm38431	chr9:21067513-21092008	0	0.0	-0.003	9659
Cc2d1a	chr8:84132827-84147917	0	0.0	-0.005	11476
Cc2d1b	chr4:108619955-108634122	0	0.0	0.0	503
5730412P04Rik	chrX:136104921-136111613	0	0.0	0.0	503
Ltc4s	chr11:50236460-50238532	0	0.0	-0.005	11336
Ubr3	chr2:69897245-70024010	0	0.0	-0.0	2102
Ubr2	chr17:46928290-47010532	0	0.0	-0.006	11938
Ubr1	chr2:120860275-120970715	0	0.0	-0.0	1774
Ubr7	chr12:102757974-102777701	0	0.0	-0.006	12138
Ubr5	chr15:37967327-38078854	0	0.0	-0.0	2223
Ubr4	chr4:139380658-139489532	0	0.0	-0.005	11000
Vcpkmt	chr12:69577627-69583028	0	0.0	-0.003	10017
Psd	chr19:46312084-46326866	0	0.0	-0.004	10525
Hspa12a	chr19:58795749-58943672	0	0.0	-0.023	16720
4930513N10Rik	chr8:95806829-95821728	0	0.0	-0.012	14569
Gm12070	chr11:26785107-26787859	0	0.0	0.0	503
4922502H24Rik	chr13:101391870-101397580	0	0.0	-0.0	537
1700073E17Rik	chr6:145387624-145392223	0	0.0	-0.004	10513
Tinag	chr9:76951697-77045781	0	0.0	0.0	503
Gm31579	chr6:50906405-50910424	0	0.0	-0.0	1748
Polg2	chr11:106768203-106779537	0	0.0	-0.007	12653
A430005L14Rik	chr4:153957236-153961924	0	0.0	-0.0	1405
Colgalt2	chr1:152399866-152510695	0	0.0	-0.0	2865
Colgalt1	chr8:71611023-71624911	0	0.0	-0.011	14200
Tescl	chr7:24333079-24333965	0	0.0	-0.007	12680
Angptl7	chr4:148495279-148500462	0	0.0	-0.001	5236
Angptl6	chr9:20873808-20879710	0	0.0	-0.007	12604
Angptl4	chr17:33774899-33781575	0	0.0	-0.018	16098
Tbc1d22bos	chr17:29578815-29596305	0	0.0	-0.004	10084
Angptl2	chr2:33215960-33247714	0	0.0	-0.005	11527
Angptl1	chr1:156839022-156861079	0	0.0	-0.0	4459
Angptl8	chr9:21835509-21837347	0	0.0	-0.015	15475
Ifi214	chr1:173521310-173535957	0	0.0	-0.0	821
Ifi211	chr1:173896340-173913046	0	0.0	0.0	503
Ifi213	chr1:173591956-173599274	0	0.0	0.0	503
Eid2	chr7:28267880-28269168	11	2.651	0.292	55
Eid3	chr10:82866625-82867929	0	0.0	-0.013	14913
BC053393	chr11:46571512-46589232	0	0.0	-0.0	1180
Eid1	chr2:125673099-125675642	0	0.0	-0.004	10562
Fhdc1	chr3:84442195-84480439	0	0.0	-0.002	8070
AI837181	chr19:5425143-5427316	0	0.0	-0.003	9718
Gk2	chr5:97455129-97457023	0	0.0	0.0	503
Gk5	chr9:96119428-96182953	0	0.0	-0.0	3503
Agbl5	chr5:30889333-30903486	0	0.0	-0.013	15013
Gm13304	chr4_GL456350_random:211324-212455	0	0.0	0.0	503
Gm13305	chr4:42158841-42168603	0	0.0	0.0	503
Gm13306	chr4_JH584294_random:1717-3814	0	0.0	0.0	503
4933430H16Rik	chr7:82937937-82971391	0	0.0	0.0	503
E330009J07Rik	chr6:40401374-40436135	0	0.0	-0.0	3716
Sdha	chr13:74322254-74350240	0	0.0	-0.0	3031
Sdhc	chr1:171129156-171150603	0	0.0	-0.018	16091
Sdhb	chr4:140961270-140979198	0	0.0	-0.009	13400
Sdhd	chr9:50596339-50603849	0	0.0	-0.005	11669
4930426D05Rik	chr18:21651564-21656107	0	0.0	0.0	503
1700048M11Rik	chr16:92308715-92312466	0	0.0	-0.001	5971
Gm4216	chr7:21795810-21796728	0	0.0	0.0	503
Gm4214	chr7:21760530-21761475	0	0.0	0.0	503
Fuom	chr7:140097814-140102441	0	0.0	-0.022	16620
4930512B01Rik	chr12:69790343-69841880	0	0.0	-0.002	8749
Atp9b	chr18:80734140-80934058	0	0.0	-0.0	2229
Atp9a	chr2:168634437-168741800	0	0.0	-0.001	5641
5830418P13Rik	chr9:103423577-103461260	0	0.0	-0.002	8032
Mir6939	chr12:112659276-112659351	0	0.0	-0.028	17112
Mir6938	chr12:85245922-85245985	0	0.0	-0.009	13388
Mir6931	chr11:102999847-102999921	0	0.0	-0.009	13692
Mir6930	chr11:102404919-102404987	0	0.0	-0.016	15715
Mir6933	chr11:118002269-118002350	0	0.0	-0.043	17774
Mir6932	chr11:107637721-107637779	0	0.0	-0.0	1950
Mir6935	chr11:120347349-120347413	0	0.0	-0.005	11258
Mir6934	chr11:119154075-119154137	0	0.0	-0.008	13039
Mir6937	chr12:28679324-28679389	0	0.0	-0.003	9102
Mir6936	chr11:120624822-120624876	0	0.0	-0.01	13855
C8a	chr4:104815679-104876398	0	0.0	-0.0	940
C8b	chr4:104766316-104804548	0	0.0	0.0	503
BC028528	chr3:95883961-95892005	0	0.0	-0.006	11871
C8g	chr2:25498649-25501719	8	0.834	0.089	139
Atxn10	chr15:85336254-85463837	0	0.0	-0.001	6908
6330403K07Rik	chr11:71031940-71033617	0	0.0	-0.002	7714
Ermard	chr17:15053058-15064232	0	0.0	-0.0	2281
Atxn1l	chr8:109726450-109737739	0	0.0	-0.02	16313
Sys1	chr2:164460970-164465510	0	0.0	-0.033	17421
Vmn1r29	chr6:58307296-58308208	0	0.0	0.0	503
Sec22c	chr9:121680044-121705029	0	0.0	-0.008	13171
Sec22b	chr3:97901226-97922318	0	0.0	-0.018	15982
Sec22a	chr16:35311130-35363918	0	0.0	-0.0	1734
Gm7173	chrX:79482567-79517285	0	0.0	0.0	503
Ube2d2a	chr18:35771558-35807172	0	0.0	-0.014	15227
Prok1	chr3:107231915-107239707	0	0.0	-0.003	10032
Ube2d2b	chr5:107830161-107831777	0	0.0	-0.003	10053
Tasp1	chr2:139833478-140066805	0	0.0	-0.0	754
Tsr1	chr11:74898079-74909340	0	0.0	-0.002	8274
Tsr3	chr17:25240169-25242799	0	0.0	-0.001	5510
Tsr2	chrX:151087093-151096543	0	0.0	0.0	503
Mms22l	chr4:24496450-24602948	0	0.0	0.0	503
1700084D21Rik	chr13:113136075-113144012	0	0.0	-0.0	3603
Arl13b	chr16:62793672-62847040	0	0.0	-0.001	5240
Arl13a	chrX:134187500-134208030	0	0.0	0.0	503
Ppp2ca	chr11:52098823-52122749	0	0.0	-0.004	10390
C87977	chr4:144206761-144213017	0	0.0	0.0	503
Ppp2cb	chr8:33599620-33619804	0	0.0	-0.003	9964
2210406O10Rik	chr5:36455734-36464854	0	0.0	-0.002	7883
Llgl2	chr11:115824057-115855780	0	0.0	-0.006	11793
Llgl1	chr11:60699689-60714188	0	0.0	-0.0	1367
Hist1h2bl	chr13:21715712-21716143	0	0.0	-0.0	1141
Rccd1	chr7:80316615-80324454	0	0.0	-0.005	11614
Olr1	chr6:129485247-129507165	0	0.0	-0.004	10546
Trp53cor1	chr17:29057473-29079126	0	0.0	-0.088	18163
Mir15a	chr14:61632026-61632110	0	0.0	-0.005	11573
Mir15b	chr3:69009771-69009835	0	0.0	-0.0	803
Arhgap45	chr10:80019674-80031471	0	0.0	-0.015	15398
Arhgap44	chr11:65002038-65162961	0	0.0	0.0	503
Arhgap40	chr2:158512795-158550628	3	0.029	0.003	377
Arhgap42	chr9:8994952-9239013	0	0.0	0.0	503
Morc2a	chr11:3649436-3690477	0	0.0	-0.0	3176
Morc2b	chr17:33135589-33148749	0	0.0	0.0	503
4930594M22Rik	chr14:122913029-122929442	0	0.0	-0.002	7758
Slitrk6	chr14:110748577-110755149	0	0.0	0.0	503
Slitrk4	chrX:64264884-64277345	0	0.0	0.0	503
Slitrk5	chr14:111675114-111683135	0	0.0	0.0	503
Slitrk2	chrX:66653158-66661402	0	0.0	0.0	503
Rab39b	chrX:75572044-75578231	0	0.0	0.0	503
Slitrk1	chr14:108909988-108914239	0	0.0	0.0	503
Mir154	chr12:109738432-109738498	0	0.0	0.0	503
Mir155	chr16:84714139-84714204	0	0.0	-0.005	11314
Mir150	chr7:45121756-45121821	0	0.0	-0.023	16752
Mir151	chr15:73254814-73254882	0	0.0	-0.001	6763
Mir152	chr11:96850392-96850465	0	0.0	-0.029	17190
Mir153	chr12:117250816-117250885	0	0.0	0.0	503
Ppp3ca	chr3:136670065-136937727	0	0.0	-0.001	7106
Ppp3cb	chr14:20499363-20546573	0	0.0	-0.001	4752
Ppp3cc	chr14:70217864-70289497	0	0.0	-0.007	12607
Arfrp1	chr2:181357689-181365404	0	0.0	-0.002	8842
Ush1c	chr7:46195350-46238490	0	0.0	0.0	503
Ush1g	chr11:115315191-115321918	0	0.0	-0.006	11832
Gm536	chr16:31618132-31621608	0	0.0	-0.001	5547
